,code,date_time,open,high,low,close,avgPrice,volume,money,trans_num,raise_num,fall_num,possitive_buy_large_vol,possitive_sell_large_vol,possitive_buy_main_vol,possitive_sell_main_vol,possitive_buy_middle_vol,possitive_sell_middle_vol
10,300750_SZ,2023-01-03 09:40:00,387.2399992187376,387.9400000818809,386.99999942544696,387.94000000837013,387.25959457531917,80700.00045229855,29152553.167905852,467.00000016620936,,,10900.000014620206,16200.000137266154,5000.000043810625,4399.99995536625,5599.999897878424,14799.999816837077
11,300750_SZ,2023-01-03 09:41:00,387.9900000430646,387.9900002932379,386.6100007528221,386.90000075667757,387.2038177350352,87500.00092214652,33880333.7194113,552.9999979206345,,,5000.0000570691645,15399.999998614101,7099.9999972006435,13600.000020080224,10300.000074487325,22199.99982530713
12,300750_SZ,2023-01-03 09:42:00,387.0100001502696,388.0000003355093,387.00999920002937,387.99000022241415,387.6194947051111,88363.99947961129,31847319.296678428,446.0000038839504,,,5400.000044902364,20099.999891898173,2499.9997866660487,7874.90294058779,7469.999996051196,12799.999869578613
13,300750_SZ,2023-01-03 09:43:00,387.99999913559896,388.0000003355093,387.1000009032265,387.5400001533119,387.68345868811735,46489.99960168021,18023404.30999905,321.99999998477307,,,1899.9998088334887,1910.000177576554,3339.533118936608,3977.8099822943595,4700.000010446454,12090.000061373528
14,300750_SZ,2023-01-03 09:44:00,387.8399991531018,388.1949322120498,387.5300005401587,388.22999976399024,387.941109857337,63099.99996274813,24479084.08600449,334.0000003297873,,,2900.000189450546,13999.999977084226,4900.000010689066,5425.220134569121,8499.999977115063,9199.999977239233
15,300750_SZ,2023-01-03 09:45:00,388.4026601991371,388.930000775724,387.9999992754205,388.9300009033127,388.4025326160728,83300.00049222964,32353931.074148472,330.9999999303804,,,5499.999973354987,43399.999544766724,6700.000000301828,2500.0000175709947,7300.000001785867,4800.000080544752
16,300750_SZ,2023-01-03 09:46:00,388.9000008498888,389.1278886780259,388.8400008660978,389.599999313997,388.96099178275483,83863.18494189435,33911175.14824433,359.9999981128,,,9944.013535806253,33500.000076911616,11700.000093556358,5599.999900832547,5499.999958164994,8600.000005787551
17,300750_SZ,2023-01-03 09:47:00,389.8000007514352,389.79999921679763,388.01000091598064,388.00999956511413,388.8221108106675,62100.00007528451,24145853.02619716,384.9999996040245,,,11999.999981161502,5663.748717927799,4400.000073439031,5099.999947695208,5199.999924019154,10899.999970586503
18,300750_SZ,2023-01-03 09:48:00,387.83000006056744,387.4080332669504,386.9700001016997,386.97000031342156,387.34902602903895,38999.999848406645,15106611.96136745,276.00000095867625,,,6999.99999623516,3799.999904456554,600.0001849663504,3221.6990360361815,7899.999989450465,4499.999935745684
19,300750_SZ,2023-01-03 09:49:00,386.8700001655846,386.9699994725806,385.88000041450675,385.989999089829,386.0491413889335,76300.00009239263,29464020.94137036,406.9999981906155,,,23000.000331631243,2900.000006436081,2599.9999339664882,5900.000104461686,13199.999831215644,7800.00000143245
20,300750_SZ,2023-01-03 09:50:00,385.7805151039454,386.0999992859943,385.8399994501994,386.01000028982304,385.96260683777757,53974.16447979332,20726191.85114082,334.0000003297873,,,4206.468935441675,4599.99974829365,3800.0001030674375,8599.999999866066,7399.999995250685,8000.000002521225
21,300750_SZ,2023-01-03 09:51:00,385.6999993872026,385.69999934065106,384.07000016358086,384.50999944038415,384.70618228808956,182800.00271464593,70324290.33160326,951.0000091548379,,,59999.99961723622,17500.00025202013,12900.000034299546,8999.999987723237,25299.999416718263,11399.99995740112
22,300750_SZ,2023-01-03 09:52:00,384.5100004237518,385.5900006211783,384.50999957509543,385.26000079375063,385.2715509651838,86400.00035713338,33287462.011047754,402.9999969900125,,,30199.999564583413,4999.999965027155,4799.999977567507,5099.999947695208,5300.000078738132,5300.000067359368
23,300750_SZ,2023-01-03 09:53:00,385.07999945502615,385.50000024073574,385.060000238972,385.49000066397673,385.29247043927126,68800.00010510128,26508122.004330028,340.00000012651043,,,3499.9997601662844,21899.999687939115,3399.9999705812006,7700.00002266113,4200.000096873753,3100.000023568191
24,300750_SZ,2023-01-03 09:54:00,385.49999940908117,386.000000608793,385.04921115581556,386.00000061847305,385.63929566375987,42302.99997477494,16313698.811422272,217.00000128741448,,,4677.859785049045,12700.000009737727,3567.5385243239148,3984.4686453489526,2900.0000205769666,5300.000067359368
25,300750_SZ,2023-01-03 09:55:00,385.9999993543847,386.000000608793,385.79000057728734,385.7900000909469,385.91729722249227,28500.000673761075,10998642.781632487,183.0000031073772,,,2916.3171455483503,2300.0002709657383,1100.000008037504,6100.000143653304,4269.7747718615,4158.66200397419
26,300750_SZ,2023-01-03 09:56:00,385.8300002793532,385.82999989017924,384.99999972549983,385.00000005218044,384.8896147200254,57140.99962603716,22017432.98395222,396.0000009015013,,,15499.999943207671,4321.648732487138,5600.000014182219,3099.9998454624347,6899.999974175211,6300.000040988601
27,300750_SZ,2023-01-03 09:57:00,385.0300003668675,385.0299999994927,384.0624177631301,384.8599990813983,384.7810225256326,38455.99927877776,14797139.037524646,307.9999995405027,,,6299.999949021385,3581.225095177763,600.0001849663504,4100.000041420531,5099.999984305723,5300.000067359368
28,300750_SZ,2023-01-03 09:58:00,384.73000039968537,384.9399996190501,384.58999963773243,384.6400007398163,384.7485584970308,45100.000563292895,17352160.038819797,355.0000006204089,,,2999.9998438804623,3586.9150238495017,3600.000036824319,3300.0001743374714,9100.000045406741,6399.999961996375
29,300750_SZ,2023-01-03 09:59:00,384.59000041500036,384.8799993654217,384.58999963773243,384.3955501929671,384.6806783135958,38299.999143371635,14733270.31473989,251.9999977634211,,,2000.000011308818,3958.209403026605,4400.000073439031,10000.000038839624,3899.9998477223676,6500.000010262731
30,300750_SZ,2023-01-03 10:00:00,384.67000040624896,384.67000022323504,384.0099996501087,384.3540090248301,384.31362812283953,69999.99992255397,26901954.004788626,456.0000028770952,,,11700.00005879228,4986.753044560458,6299.999989130652,6100.000143653304,10400.000014200756,9032.465581116445
31,300750_SZ,2023-01-03 10:01:00,384.0900004696968,385.0400000417641,383.99999987552627,385.0099997235304,384.3086018330923,68599.9999375939,26363570.002833407,387.000000204326,,,7799.999971901559,10399.999942779901,4599.999911324388,7399.999963873702,11499.999996065133,11600.000053933833
32,300750_SZ,2023-01-03 10:02:00,385.21999943971116,385.3720122673533,384.2499998380197,385.0953470299403,385.03751306183796,69600.00006257585,26798610.86967646,337.92381658577654,,,26495.999562158453,4000.000012823306,2599.9999339664882,9500.000013281431,4600.000070733023,9700.000027683142
33,300750_SZ,2023-01-03 10:03:00,385.5705849175383,386.0899992437229,385.0300009152248,386.089999517917,385.578669436664,36099.99991349197,13919389.960843202,190.99999749185784,,,3164.4233327647185,5899.999863047627,600.0001849663504,7600.000003065321,3199.9998397172585,11200.000115385572
34,300750_SZ,2023-01-03 10:04:00,385.6664935447698,386.59999965405154,385.220000364246,385.2200002510566,385.9233006903579,62100.00007528451,23965836.973205518,227.99999857652864,,,28699.999267680534,4023.776249482291,1699.9999784090978,3934.79909191055,6100.000026456672,9199.999977239233
35,300750_SZ,2023-01-03 10:05:00,385.33000033404966,385.32999952212197,384.67999947495184,384.72999963926026,384.8877127794731,36299.999843481026,13971423.915997865,203.99999938963614,,,11700.00005879228,4592.0987074437735,699.999875551267,2099.9999391877564,5199.999924019154,3300.0001201009027
36,300750_SZ,2023-01-03 10:06:00,384.73999949221974,384.7400005191348,384.1099992619105,384.25000055610803,384.44008470570816,35500.00012352479,13647623.210297892,203.99999938963614,,,6399.999877474009,1700.0005354953955,3699.9999557669976,3126.97806221499,3199.9998397172585,5099.999970826656
37,300750_SZ,2023-01-03 10:07:00,384.25000045219394,384.48999946234983,384.0999994873281,384.4900000976842,383.98188925554746,41100.00006336508,15788422.00944366,246.99999826684873,,,5100.000259544495,9800.000059902079,1999.9999635948943,3924.12454762713,3500.0000888686445,4200.000045463779
38,300750_SZ,2023-01-03 10:08:00,384.17000046094535,384.49999950462126,384.07999993816327,384.279999570158,384.23539022574676,49900.00078317694,19173346.18276323,262.99999906089795,,,10399.999995575869,6500.000188147885,2599.9999339664882,3599.9997985997734,8800.000011260903,4700.000032278396
39,300750_SZ,2023-01-03 10:09:00,384.2399995469162,384.27000027789177,383.49999995053946,383.5100007313856,383.9317723731967,116799.99921620358,41555364.969422065,664.9999994706163,,,23499.999699871652,1900.000054232234,12600.000049113749,9242.72909154302,17699.99969838659,10099.9999662314
40,300750_SZ,2023-01-03 10:10:00,383.4999996278669,383.6199992757636,383.49999995053946,383.6200008308237,383.5742599650333,49999.99979809817,19178713.289515622,303.99999934199036,,,16499.999775779317,6999.9998694348515,999.9998607370644,5999.999979215785,4900.000104878862,3500.0002166336153
41,300750_SZ,2023-01-03 10:11:00,383.7799995972369,383.8000000366487,383.3300000506831,383.38999910330347,383.5526721909683,89799.99916694741,34443030.12380713,488.00000446519357,,,27700.00053119972,2900.000006436081,3000.000066452725,7299.999944277892,11765.000567324583,9620.16251100515
42,300750_SZ,2023-01-03 10:12:00,383.31000055502324,383.31999975313425,383.0000000255527,383.01000044823934,383.1252615955161,68800.00010510128,26359018.02256095,457.00000117306456,,,5400.000044902364,6311.195972591389,4913.991148194209,3699.999963037292,15100.0004058152,4999.9999225603
43,300750_SZ,2023-01-03 10:13:00,382.84282486063813,383.0100001882336,382.8300001256963,382.8699994774572,382.9787840931517,81031.1090723194,31212771.150767192,439.99999807468333,,,21500.000034728364,7439.24688510785,4700.000058624828,3699.999963037292,11599.999935778564,7699.999984980739
44,300750_SZ,2023-01-03 10:14:00,382.8599996978783,382.8899996809768,382.8100005765315,382.8699994774572,382.8424714896056,49731.97081966991,18682712.446720876,328.9999998311243,,,8100.000031282135,6699.999706884722,999.9998607370644,4399.99995536625,7899.999989450465,5219.99997784285
45,300750_SZ,2023-01-03 10:15:00,382.8700006031561,383.0100001882336,382.8200003511139,382.94000089149534,382.9247697302595,56199.999527905646,22039744.737235777,323.999999997912,,,4537.273805450116,9000.000068657506,8599.999980219069,4500.000119803769,7699.999999161369,4399.999887479327
46,300750_SZ,2023-01-03 10:16:00,382.99000059002896,382.9900001036908,382.44999936167613,382.450000279699,382.7149497451481,89100.00036205899,34099901.8889771,615.0000045048926,,,9299.999994781732,1799.9994104189427,11700.000093556358,9299.999974089811,19500.000333272717,11000.00001885286
47,300750_SZ,2023-01-03 10:17:00,382.290000666604,382.48999973563355,382.00000017557915,382.0500004246408,382.071028676854,204681.4752696476,77713246.10312647,1113.0000056705435,,,27837.98795347027,11699.999999952832,13500.00000467114,8200.000012008897,40699.99873280847,9700.000027683142
48,300750_SZ,2023-01-03 10:18:00,382.05000069285825,383.1702696735322,381.88909019206926,382.58999939318704,382.31661675068034,65899.99999947031,25194664.911792286,313.00000003916574,,,8363.967337823582,17599.99971657359,1599.9998311086583,4599.999994557869,5799.999992310833,5400.000115625724
49,300750_SZ,2023-01-03 10:19:00,382.59000063378613,383.070000441862,382.5800001632029,383.0700003336334,382.8081897599444,40300.00034340884,15427169.690749414,245.99999997087932,,,3611.2373598238746,4500.000283740188,1599.9998311086583,1900.0001896795557,5505.837573758838,5900.000102440341
50,300750_SZ,2023-01-03 10:20:00,383.07000058127755,383.9127121556171,383.01999957471753,383.6400001735237,383.16625066080644,45530.90725773243,16859315.28649106,236.99999927370396,,,3239.2049515125605,19999.999837714793,1699.9999784090978,3400.0000490915727,3799.9999080089365,3899.9999006647113
51,300750_SZ,2023-01-03 10:21:00,383.2483681861649,383.58999914894935,383.10999941193694,383.4100003032976,383.3023086738849,22099.99911381794,8470980.915681064,160.00000221645413,,,1699.999951928242,3120.3659320382612,1500.0001405237408,1299.9997824212796,3635.1170995024163,5099.999970826656
52,300750_SZ,2023-01-03 10:22:00,383.4399996344305,383.44000026039106,383.0000000255527,383.1884576216844,383.1161637302754,36499.99977347009,13983740.36659693,221.0000024880174,,,7700.000043448936,4212.879702220227,3000.000066452725,2000.000064433656,4499.999916014045,3300.0001201009027
53,300750_SZ,2023-01-03 10:23:00,383.15999966506047,383.1999992458775,383.10999941193694,383.1999997757714,383.1504042761845,22300.000943953593,8544254.650866345,145.99999400598114,,,2626.030643077642,4100.000067006683,600.0001849663504,1799.9997355586183,3899.9998477223676,3300.0001201009027
54,300750_SZ,2023-01-03 10:24:00,383.17000057033823,383.56000076764786,383.1699999254091,383.5599990881356,383.5204515209017,60356.31701268451,22052425.87976626,211.00000349487266,,,18900.000250823923,42500.00023637617,6399.999993707491,6200.000018407405,4600.000070733023,4200.000045463779
55,300750_SZ,2023-01-03 10:25:00,383.7799995972369,384.49999950462126,383.7799992367801,384.4399998836401,383.7471306365395,85400.00070718807,26135904.15760397,269.9999991577718,,,7999.999965818158,19999.999837714793,5614.8027351714245,6452.006487173396,2800.000080863535,2699.9998305027666
56,300750_SZ,2023-01-03 10:26:00,384.49999951847406,384.7800006882204,383.89000048914204,384.3700003268961,384.41287534947895,68363.19274292538,28600318.029683683,332.00000023053116,,,5499.999973354987,10899.999992585565,8000.000009847475,2099.9999391877564,10099.999980054916,6800.000027803217
57,300750_SZ,2023-01-03 10:27:00,384.3700004390668,384.99999987267853,384.19198192587123,384.45298979846586,384.8198850117226,43600.000138301635,17409413.62342543,184.99999969931605,,,3671.8150115658777,24900.000134180576,1299.999845922861,699.9999545298406,4099.999942154775,2800.0001332862867
58,300750_SZ,2023-01-03 10:28:00,384.99000037124324,386.000000608793,384.9899999509174,385.79999976229686,385.4134870228828,78300.00034235652,30177876.054084584,240.00000217833752,,,1399.9998925476666,53999.99821264564,900.0001701521469,5000.000072941108,6554.403445019757,2199.9998436881506
59,300750_SZ,2023-01-03 10:29:00,385.7199993850147,385.8800001015362,384.8000005018962,384.8599990813983,385.2322728975951,42857.566309552305,15601907.047153858,245.99999997087932,,,5499.999973354987,4040.277337445291,6499.99999828433,2900.000095954233,7699.999999161369,3800.0001069155196
60,300750_SZ,2023-01-03 10:30:00,384.8599994790926,385.69999934065106,384.85999914939066,385.58999923477074,385.2584545320101,24599.999188754497,9477358.398993302,145.000003726737,,,2769.124478489003,4599.99974829365,2299.9999487806917,1500.0001112963173,3799.9999080089365,4700.000032278396
61,300750_SZ,2023-01-03 10:31:00,385.6900002946682,387.0499998107518,385.6799993249254,386.4500006875753,386.210834415717,85099.99986213118,32866541.976728536,325.00000000839594,,,6606.383230345002,53199.99777917863,5256.837100901793,1900.0001896795557,5499.999958164994,10299.999935505532
62,300750_SZ,2023-01-03 10:32:00,385.99000026185035,386.45000076549326,385.96000047714375,386.42999948758126,386.18894899544347,44700.00070331477,17262646.270876788,245.00000167490992,,,4382.033639538113,9399.999990576052,3618.6497868411707,4800.0000337494885,4399.999976300614,6800.000027803217
63,300750_SZ,2023-01-03 10:33:00,386.45000021152964,386.979999514852,386.44000085296574,386.9399994420775,386.7901494088695,47099.9998631835,18217815.976784945,266.0000019655315,,,6799.999865307207,4218.119448452499,1399.9999932233013,5999.999979215785,8199.999996720611,5104.566390525183
64,300750_SZ,2023-01-03 10:34:00,386.6999992778097,386.9899995571234,386.7000005900415,386.9499991134275,386.88150245902335,25300.0017939361,9788101.837882433,180.00000020274368,,,1899.9998088334887,3000.000060619457,2465.7372165013785,1000.0001581589786,4300.000036587184,4499.999935745684
65,300750_SZ,2023-01-03 10:35:00,386.99000015245747,387.5200000519948,386.9500005525349,387.5200008106119,387.2506679970475,59900.00013284986,23196315.08591952,247.99999656281815,,,2600.0001300699705,14855.039120074462,5999.999975400135,1699.999860804518,6399.9999530997375,5099.999970826656
66,300750_SZ,2023-01-03 10:36:00,387.4999991902954,387.5200000519948,386.9700001016997,387.08000041285965,387.2281535885598,31400.00060867575,12158963.702927493,173.99999439347658,,,4399.999938308013,4209.892931890001,2663.6140122788775,1199.9999076671793,3199.9998397172585,5300.000067359368
67,300750_SZ,2023-01-03 10:37:00,386.99999924499184,387.3799994601953,385.9999995754734,386.00000061847305,386.64736534027463,76100.00016240356,29433490.091350395,271.00000146210385,,,29500.000887483173,13699.999961941576,7199.999973232762,5000.000072941108,5150.770211532884,12100.000040748448
68,300750_SZ,2023-01-03 10:38:00,385.9999993543847,386.9499993880378,386.06769164909275,386.4799997016253,386.2314805794495,60100.000062838924,23212512.05682955,236.00000097773454,,,4404.707374387752,7400.000086168357,3699.9999557669976,4049.778496228429,14200.000088372139,6999.999997077347
69,300750_SZ,2023-01-03 10:39:00,386.01999935219686,386.9399993457664,385.80000035186976,386.00000061847305,386.15117226281836,62300.00000527356,24057218.024809893,250.9999994674517,,,5084.788985068541,17799.999824940343,4700.000058624828,9500.000013281431,7000.000021391415,5706.679299843388
70,300750_SZ,2023-01-03 10:40:00,386.2199993303183,386.8999991766808,385.9800000263086,386.90000075667757,386.28982859625773,17499.99882392295,6760071.971838456,92.00000585637966,,,2479.80280996886,4999.999965027155,2100.0001108953347,2416.280640612561,3469.9418834526145,3109.376690408389
71,300750_SZ,2023-01-03 10:41:00,386.8999992559311,386.8999991766808,385.88000041450675,386.6300003437574,386.2162744149741,47499.999723161614,18345272.948726952,195.9999969884302,,,5019.390451846191,10300.000036004003,3300.000051638522,2300.000268062794,8699.999964044699,4899.999874293944
72,300750_SZ,2023-01-03 10:42:00,386.0980941501435,386.53999940042314,385.96000047714375,386.00000061847305,386.2064520900938,17199.999879012656,6642751.682629589,97.99999563219615,,,5000.0000570691645,3268.2109159770343,600.0001849663504,1299.9997824212796,2999.999960290397,1199.9998700589176
73,300750_SZ,2023-01-03 10:43:00,385.9999993543847,386.0200006933358,385.3645940445042,385.00000005218044,385.5640510766506,23200.001578977666,8945086.523772225,188.00000260394958,,,1500.000095022995,3235.8705996296903,2359.6992899891743,1400.000236542217,8800.000011260903,2600.000036753574
74,300750_SZ,2023-01-03 10:44:00,384.9999994637776,385.62000074799255,384.8800005645332,385.3700008931887,384.98901170576346,36400.000758548864,14013600.137733698,203.00000109366675,,,2900.000189450546,7699.999953903528,2199.9998014802513,2199.9998139418567,3600.000028582075,4700.000032278396
75,300750_SZ,2023-01-03 10:45:00,385.3700003296739,385.84999997472204,385.3700007149376,385.84999997634094,385.60759727854975,17899.998683901074,12365156.02422513,110.99999752997448,,,2666.564355886953,2000.0001084156102,3000.000066452725,2199.9998139418567,3099.999900003828,1100.000076309726
76,300750_SZ,2023-01-03 10:46:00,385.85000027716535,385.84999997472204,385.5999992622884,385.68999966285884,385.77374938249443,10399.998459091403,4012046.244834505,162.71662189880578,,,2517.184165559397,3221.8114639562245,2050.2966739771905,2472.592779675837,1599.999944280179,2100.000049938958
77,300750_SZ,2023-01-03 10:47:00,385.6900002946682,386.0300007356072,385.5999992622884,385.58631157736636,385.7722012478125,27700.000953804833,10685890.297955044,140.00000423016462,,,1399.9998925476666,7500.000140351733,2100.0001108953347,5399.9998616409275,2999.999960290397,3000.0002298189984
78,300750_SZ,2023-01-03 10:48:00,385.81999937407545,386.8600007531079,385.8199999010346,386.1999996173551,386.28707677282074,28399.999758693244,13642815.526487317,133.99999842089753,,,3339.0752672248773,11800.000001161647,600.0001849663504,4800.0000337494885,3978.9313939312938,2500.0002430043824
79,300750_SZ,2023-01-03 10:49:00,386.1559587318675,386.8200005840223,385.9999995754734,386.5700004583633,386.5233779105444,15399.998608964517,5952460.355947785,120.99999652311922,,,2518.6444325638167,3459.3061385650362,999.9998607370644,2390.324716643423,3899.9998477223676,1100.000076309726
80,300750_SZ,2023-01-03 10:50:00,386.27000023122037,386.7700003726653,386.21000043963716,386.5078303248318,386.5563436321265,18600.001289082677,12017205.624609195,117.00000333924154,,,1599.9997494529125,2200.0002167823623,999.9998607370644,2530.4283638363067,3599.690205589525,3240.5497464085383
81,300750_SZ,2023-01-03 10:51:00,386.6126567694635,386.65999990767995,386.57999956309715,386.64999968645736,386.58873278117903,28399.999758693244,10979119.378257139,140.99999450940874,,,2950.931419845843,8900.000014474128,1699.9999784090978,3499.999923845673,2100.0000728584264,4599.99998401204
82,300750_SZ,2023-01-03 10:52:00,386.6100001940268,387.499999967452,386.57999956309715,387.4499993965738,386.91464414754637,29499.99842355978,11413981.543195708,161.99999880839297,,,2900.000189450546,6999.9998694348515,600.0001849663504,3699.999963037292,2499.99983171215,4700.000032278396
83,300750_SZ,2023-01-03 10:53:00,387.4999991902954,387.499999967452,386.6554233153846,386.05000083251707,386.88454818469137,24400.001158912033,9439982.23950208,186.4355627137505,,,1300.0002381177492,3499.9997419064257,2400.0000960811312,1400.000236542217,3300.0002094417823,4300.000093730136
84,300750_SZ,2023-01-03 10:54:00,386.1100002487232,386.1099993282657,385.9999995754734,386.099999189267,386.0378776327291,20250.00118652908,7817267.008377377,181.3462809476216,,,3400.000105736369,3479.79459882261,2899.9999191522857,2000.000064433656,2900.0000205769666,4499.999935745684
85,300750_SZ,2023-01-03 10:55:00,386.05999934782113,386.9399993457664,386.0099993500558,386.9399994420775,386.5064289245589,15399.998608964517,11222854.009184029,94.0000024483185,,,2561.433626272618,1500.0004271286434,600.0001849663504,2679.049572579447,1799.9998237070413,2699.9998305027666
86,300750_SZ,2023-01-03 10:56:00,386.93999925155543,386.9999995993948,386.81999975100814,386.9999993274715,386.9875131809539,17700.000654058604,6849678.722886231,92.00000585637966,,,1500.000095022995,3499.9997419064257,2132.9254180091693,2599.999892325095,799.9999965616398,1800.0001596570537
87,300750_SZ,2023-01-03 10:57:00,387.2399992187376,387.2700007407226,386.9400007779525,386.9399994420775,387.0661441956805,17899.998683901074,6928484.190648738,112.99999412191329,,,2593.19039178383,3360.3889397190333,699.999875551267,900.0002834048782,2399.9998919987192,2399.9999402208623
88,300750_SZ,2023-01-03 10:58:00,386.47008087642257,386.929999303495,385.72000028923276,385.969999747129,386.2914740743538,28500.000673761075,14302851.52275878,166.99999830496537,,,2946.9830266638783,3600.1595857965413,4799.999977567507,2836.343033818252,7100.000014856232,2100.000049938958
89,300750_SZ,2023-01-03 10:59:00,385.7199993850147,385.8800001015362,385.70000074006794,385.79999976229686,385.765462088375,15650.000896634083,6037228.936921127,105.00000775415796,,,6900.000067782537,3373.5197030926383,699.999875551267,1550.000048673368,3327.631432248578,2800.0001332862867
90,300750_SZ,2023-01-03 11:00:00,386.39999931062755,386.43000068095046,385.9199995128364,386.4199998162312,386.3279347988998,13509.998795531246,5219290.099148199,72.99999814933426,,,2377.829369982021,3400.000277352963,2235.1216819011197,2099.9999391877564,1400.0000648533178,2100.000049938958
91,300750_SZ,2023-01-03 11:01:00,386.39999931062755,387.3999995447381,386.3999998886584,386.9999993274715,386.8419117693163,31400.00060867575,12146836.267164353,143.9999974140423,,,3351.580841494106,9199.9998822093,3199.999904338082,5500.000026078446,2700.0001411501044,5099.999970826656
92,300750_SZ,2023-01-03 11:02:00,386.6700001874632,386.6699999499513,385.80000035186976,386.00000061847305,386.1079854827559,39199.99977839571,15135432.91306322,138.99999791746993,,,8199.999959734758,8000.000116453657,4299.999926138591,3660.772193255652,3300.0002094417823,4200.000045463779
93,300750_SZ,2023-01-03 11:03:00,386.3900002180932,386.9099992189522,386.37123304319283,386.8799995566835,386.6507835917005,105800.00116665864,40907652.28315903,192.00000380455256,,,51799.99945562158,30000.000539013105,4200.000007195913,6068.760394133145,3300.0002094417823,3800.0001069155196
94,300750_SZ,2023-01-03 11:04:00,386.05000025528676,386.7800004149367,385.9199995128364,385.91999953308493,386.0646845113808,14299.999944097981,5520724.557367962,97.00000535295203,,,2546.6087238132204,3275.6830010643516,1999.9999635948943,2420.36720459547,3500.0000888686445,800.0001860278217
95,300750_SZ,2023-01-03 11:05:00,385.87999936751186,386.05000082015,385.80000035186976,386.05000083251707,385.87684541796824,20600.000588973286,7949063.6999797225,99.99999222413499,,,10000.000007742668,6500.000188147885,2599.9999339664882,799.9998292839409,1900.000193431565,1399.9999665916293
96,300750_SZ,2023-01-03 11:06:00,386.01999935219686,386.05000082015,385.829999675617,386.05000083251707,385.89194581508025,18200.00142910456,7024767.433481652,130.00000523701985,,,2600.7638313537605,3287.144816965899,4299.999926138591,1500.0001112963173,3300.0002094417823,2500.0002430043824
97,300750_SZ,2023-01-03 11:07:00,385.899999365324,386.08894844507614,385.829999675617,385.83000063364096,385.96550654832447,17800.001569126434,6870185.308271036,107.0000043460968,,,2557.02542298868,3220.735684177821,4200.000007195913,2099.9999391877564,3600.000028582075,1800.0001596570537
98,300750_SZ,2023-01-03 11:08:00,385.8300002793532,386.48999918906617,384.99999972549983,385.16000036566254,385.53527673784095,77499.99967232699,29878983.959731515,334.9999996278474,,,26800.00035305799,4400.000229556811,11299.999961070122,4199.999916174631,14399.999967799,2699.9998305027666
99,300750_SZ,2023-01-03 11:09:00,385.1500003537404,385.8199998479078,385.1500000761914,385.3999999072387,385.4945235431309,28087.328736132513,6476307.352151409,123.99999942775278,,,2681.4816039985344,2499.999789702577,2700.0000812669286,2604.5745728679535,3683.3153228792075,2399.9999402208623
